node,nodeline,fuel,generation
DKW1,DKW1RETE,Solar,6674.79672105
EE00,EE00,Solar,1007.2638523
EE00,EE00,Wind Onshore,5030.99201908
EE00,EE00,Other Non RES,1309.79318717
EE00,EE00,Other RES,1036.24262398
EE00,EE00,Biofuels,219.54420003
EE00,EE00,Wind Offshore,4179.33996409
EE00,EE00H2R1,Solar,382.29328304
EE00,EE00H2R1,Wind Onshore,3477.62676819
EE00,EE00RETE,Solar,605.95208186
ES00,ES00,Gas,21844.52195593
ES00,ES00,Hydro,38515.77458484
ES00,ES00,Solar,115063.56733401
ES00,ES00,Wind Onshore,118465.26806755
ES00,ES00,Other Non RES,18752.20462253
ES00,ES00,Other RES,7595.82954799
ES00,ES00,Wind Offshore,15030.96210061
ES00,ES00H2R1,Solar,55262.558635279995
ES00,ES00H2R1,Wind Onshore,126380.14943701
ES00,ES00HER4,Solar,9839.59107879
ES00,ES00HER4,Wind Onshore,12721.28312137
ES00,ES00RETE,Solar,101179.57894991999
FI00,FI00,Gas,8.787
FI00,FI00,Hydro,17647.80117089
FI00,FI00,Solar,4973.62936088
FI00,FI00,Wind Onshore,54199.46037217
FI00,FI00,Other Non RES,95.84047744
FI00,FI00,Other RES,11363.25227162
FI00,FI00,Biofuels,1368.85732607
FI00,FI00,Wind Offshore,27089.05676613
FI00,FI00,Nuclear,5280.98338014
FI00,FI00H2R1,Wind Onshore,81878.87002568
FI00,FI00H2R4,Solar,1231.94801189
FI00,FI00H2R4,Wind Onshore,48103.11508038
FI00,FI00RETE,Solar,9928.77685256
FR00,FR00,Gas,9992.90767768
FR00,FR00,Hydro,71549.64975119999
FR00,FR00,Solar,58159.67073292
FR00,FR00,Wind Onshore,109526.35188268
FR00,FR00,Other Non RES,4296.2466063
FR00,FR00,Other RES,11731.57804488
FR00,FR00,Wind Offshore,191642.32707447998
FR00,FR00,Nuclear,85209.39525447
FR00,FR15,Hydro,360.58147375
FR00,FR15,Solar,166.55046232
FR00,FR15,Wind Onshore,72.43079242
FR00,FR15,Other RES,23.50712815
FR00,FR00H2R1,Solar,49374.05388546
FR00,FR00H2R1,Wind Onshore,192861.51273512997
FR00,FR00H2R4,Solar,13503.31914953
FR00,FR00H2R4,Wind Onshore,7883.84321944
FR00,FR00H2R4,Wind Offshore,22951.86134253
FR00,FR00HER4,Solar,2107.73381736
FR00,FR00HER4,Wind Onshore,1261.0105256299998
FR00,FR00HER4,Wind Offshore,2731.04187927
FR00,FR00RETE,Solar,129854.91998387
GR00,GR00,Gas,13653.39594197
GR00,GR00,Hydro,6505.52958583
GR00,GR00,Solar,11193.58913091
GR00,GR00,Wind Onshore,17527.57729137
GR00,GR00,Other RES,5027.09205878
GR00,GR00,Wind Offshore,7934.49610924
GR00,GR00H2R1,Solar,21798.02114035
GR00,GR00H2R1,Wind Onshore,22373.59850109
GR00,GR00RETE,Solar,24444.07417857
HR00,HR00,Hydro,8005.81976907
HR00,HR00,Solar,3232.70747339
HR00,HR00,Wind Onshore,6656.9566362000005
HR00,HR00,Other Non RES,1742.4
HR00,HR00,Other RES,2787.84
HR00,HR00H2R1,Solar,3239.91717975
HR00,HR00H2R1,Wind Onshore,20563.650038210002
HR00,HR00RETE,Solar,2412.58887932
BA00,BA00,Hydro,5285.81107985
BA00,BA00,Solar,3531.42658383
BA00,BA00,Wind Onshore,31969.27126193
HU00,HU00,Gas,1483.23403343
HU00,HU00,Hydro,212.41
HU00,HU00,Solar,14494.75318171
HU00,HU00,Wind Onshore,689.249065
HU00,HU00,Other Non RES,974.9343073
HU00,HU00,Other RES,2666.24113024
HU00,HU00H2R1,Solar,12119.082131480001
HU00,HU00H2R1,Wind Onshore,50149.366022300004
HU00,HU00RETE,Solar,11933.28908575
IE00,IE00,Gas,4144.00555298
IE00,IE00,Hydro,697.52942154
IE00,IE00,Solar,573.92694074
IE00,IE00,Wind Onshore,3856.55825756
IE00,IE00,Other Non RES,170.2565238
IE00,IE00,Other RES,453.65260707
IE00,IE00,Biofuels,69.07357603
IE00,IE00,Wind Offshore,84180.72291427999
IE00,IE00H2R1,Solar,349.82987519999995
IE00,IE00H2R1,Wind Onshore,7324.17212602
IE00,IE00H2R4,Solar,934.98355606
IE00,IE00H2R4,Wind Onshore,12308.080127360001
IE00,IE00H2R4,Wind Offshore,9576.20340013
IE00,IE00RETE,Solar,952.5110441899999
IT00,IT00,Gas,96857.00670283001
IT00,IT00,Hydro,57104.7732948
IT00,IT00,Solar,66499.96416628001
IT00,IT00,Wind Onshore,33479.4695036
IT00,IT00,Other Non RES,13320.98924365
IT00,IT00,Other RES,22768.12761294
IT00,IT00,Wind Offshore,30395.906405199996
IT00,IT00H2R1,Solar,72205.6301089
IT00,IT00H2R1,Wind Onshore,33497.0115222
IT00,IT00HER4,Solar,4908.658630530001
IT00,IT00HER4,Wind Onshore,3048.39771
IT00,IT00HER4,Wind Offshore,2497.25576397
IT00,IT00RETE,Solar,113157.56936113
LT00,LT00,Gas,34.53032837
LT00,LT00,Hydro,1220.97445015
LT00,LT00,Solar,1441.69619554
LT00,LT00,Wind Onshore,6808.27073237
LT00,LT00,Other Non RES,1159.31727402
LT00,LT00,Other RES,1820.8199997799998
LT00,LT00,Wind Offshore,7653.28342151
LT00,LT00H2R1,Solar,528.72851938
LT00,LT00H2R1,Wind Onshore,8221.14629495
LT00,LT00RETE,Solar,1173.42867017
LUG1,LUG1,Gas,85.72805538
LUG1,LUG1,Hydro,133.55665073
LUG1,LUG1,Solar,2209.80088003
LUG1,LUG1,Wind Onshore,1338.90063454
LUG1,LUG1,Other Non RES,831.25883217
LUG1,LUG1,Other RES,654.69397534
LUG1,LUG1RETE,Solar,683.30570999
LV00,LV00,Gas,50.59737768
LV00,LV00,Hydro,3388.71059738
LV00,LV00,Solar,697.4814914399999
LV00,LV00,Wind Onshore,864.60839666
LV00,LV00,Other RES,2592.61983697
LV00,LV00,Wind Offshore,5550.74705119
LV00,LV00H2R1,Solar,577.21633941
LV00,LV00H2R1,Wind Onshore,2565.75787044
LV00,LV00RETE,Solar,209.54628347
MT00,MT00,Gas,1723.6507935099999
MT00,MT00,Solar,1020.8604110399999
MT00,MT00,Wind Onshore,1655.91281742
MT00,MT00,Wind Offshore,271.98601791
MT00,MT00RETE,Solar,341.95406595
NL00,NL00,Gas,61748.607641480005
NL00,NL00,Hydro,111.67151864
NL00,NL00,Solar,42971.07716317
NL00,NL00,Wind Onshore,23714.93126522
NL00,NL00,Other Non RES,1446.73438085
NL00,NL00,Other RES,1878.1233929
NL00,NL00,Wind Offshore,273894.58388111996
NL00,NL00H2R1,Solar,12068.34718301
NL00,NL00H2R1,Wind Onshore,15968.64173155
NL00,NL00H2R4,Solar,920.14311747
NL00,NL00H2R4,Wind Offshore,8581.44529693
NL00,NL00RETE,Solar,49595.62031029
NON1,NON1,Hydro,18417.84653593
NON1,NON1,Wind Onshore,17277.62544763
NON1,NON1,Other Non RES,1550.55294569
NON1,NON1,Other RES,0.23646
NOS0,NOS0,Hydro,111004.95849831
NOS0,NOS0,Solar,45.78603148
NOS0,NOS0,Wind Onshore,23121.603775699998
NOS0,NOS0,Other Non RES,421.5
NOS0,NOS0,Wind Offshore,5897.18164426
PL00,PL00,Gas,34604.71525677
PL00,PL00,Hydro,4122.93226842
PL00,PL00,Solar,5546.80511785
PL00,PL00,Wind Onshore,42853.01099158
PL00,PL00,Other Non RES,13565.152684789999
PL00,PL00,Other RES,1916.90448741
PL00,PL00,Wind Offshore,62470.18323139
PL00,PL00H2R1,Solar,3607.82862216
PL00,PL00H2R1,Wind Onshore,90950.8793535
PL00,PL00HER4,Solar,10858.39829985
PL00,PL00HER4,Wind Onshore,53444.77285303
PL00,PL00HER4,Wind Offshore,6774.461581959999
PL00,PL00RETE,Solar,19980.88304099
PT00,PT00,Gas,4827.59464666
PT00,PT00,Hydro,12313.587775810001
PT00,PT00,Solar,20813.21804053
PT00,PT00,Wind Onshore,25219.61575975
PT00,PT00,Other Non RES,2135.28663851
PT00,PT00,Other RES,5785.76709822
PT00,PT00,Wind Offshore,2268.06203074
PT00,PT00H2R1,Solar,18569.61502012
PT00,PT00H2R1,Wind Onshore,39351.17761807
PT00,PT00RETE,Solar,12529.09283015
RO00,RO00,Gas,7371.620200979999
RO00,RO00,Hydro,19330.168676
RO00,RO00,Solar,8389.43360834
RO00,RO00,Wind Onshore,11697.84157193
RO00,RO00,Other RES,1915.22319998
RO00,RO00,Nuclear,4463.54122682
RO00,RO00H2R1,Solar,26915.556145780003
RO00,RO00H2R1,Wind Onshore,88902.41366158001
RO00,RO00H2R4,Solar,2447.48597389
RO00,RO00H2R4,Wind Onshore,2712.7562184500002
RO00,RO00RETE,Solar,14265.356431729999
RS00,RS00,Gas,468.08323768
RS00,RS00,Hydro,11840.85063003
RS00,RS00,Solar,985.16951015
RS00,RS00,Wind Onshore,11902.24950425
RS00,RS00,Other RES,1736.29323648
RS00,RS00RETE,Solar,112.78492323
SE01,SE01,Hydro,18078.08834035
SE01,SE01,Solar,461.3784876
SE01,SE01,Wind Onshore,2878.3441583
SE01,SE01,Other RES,835.69591156
SE01,SE01,Wind Offshore,2585.56309965
SE01,SE01H2R1,Solar,60.5988286
SE01,SE01H2R1,Wind Onshore,4285.9398493
SE01,SE01RETE,Solar,643.13241128
SE02,SE02,Gas,3.708612
SE02,SE02,Hydro,32845.09963917
SE02,SE02,Solar,378.21675545
SE02,SE02,Wind Onshore,7819.35263778
SE02,SE02,Other RES,2547.97957709
SE02,SE02,Wind Offshore,4648.73418538
SE02,SE02H2R1,Solar,323.16394136
SE02,SE02H2R1,Wind Onshore,6333.03225415
SE02,SE02RETE,Solar,1185.71807601
SE03,SE03,Gas,2.452763
SE03,SE03,Hydro,12979.40943798
SE03,SE03,Solar,5009.01850079
SE03,SE03,Wind Onshore,32425.5849049
SE03,SE03,Other RES,8433.64974336
SE03,SE03,Wind Offshore,29491.97548664
SE03,SE03H2R1,Solar,4468.85994356
SE03,SE03H2R1,Wind Onshore,33426.22868044
SE03,SE03RETE,Solar,9875.06323453
SE04,SE04,Hydro,1434.91299999
SE04,SE04,Solar,605.18625751
SE04,SE04,Wind Onshore,8631.04965848
SE04,SE04,Other RES,3089.25964117
SE04,SE04,Wind Offshore,8170.75851771
SE04,SE04H2R1,Solar,1715.39885184
SE04,SE04H2R1,Wind Onshore,13167.31582176
SE04,SE04RETE,Solar,2458.62025702
SI00,SI00,Gas,343.79152148
SI00,SI00,Hydro,5328.5210827
SI00,SI00,Solar,4265.77638428
SI00,SI00,Wind Onshore,394.95761429
SI00,SI00,Other Non RES,1655.28
SI00,SI00,Other RES,879.912
SI00,SI00,Wind Offshore,115.59824999
SI00,SI00H2R1,Solar,517.41132213
SI00,SI00H2R1,Wind Onshore,282.11747918
SI00,SI00RETE,Solar,4460.698449699999
SK00,SK00,Gas,1034.9421352200002
SK00,SK00,Hydro,2592.30809723
SK00,SK00,Solar,784.90698207
SK00,SK00,Wind Onshore,890.48527388
SK00,SK00,Other Non RES,701.07783204
SK00,SK00,Other RES,2840.0194202000002
SK00,SK00,Biofuels,1570.7404433
SK00,SK00,Nuclear,10232.05736602
SK00,SK00H2R1,Solar,331.11619901
SK00,SK00H2R1,Wind Onshore,448.53397464
SK00,SK00RETE,Solar,1613.9076583400001
TR00,TR00,Gas,242841.22375707002
TR00,TR00,Hydro,64246.770658559995
TR00,TR00,Solar,81103.32549654
TR00,TR00,Wind Onshore,117601.09400684001
TR00,TR00,Other Non RES,8324.33976885
TR00,TR00,Other RES,28123.752026950002
TR00,TR00,Oil,2.21209761
UA01,UA01,Gas,24.0507902
UA01,UA01,Solar,1243.17506395
UA01,UA01,Wind Onshore,3661.3428459799998
UK00,UK00,Gas,18024.37931581
UK00,UK00,Hydro,6413.07103299
UK00,UK00,Solar,19372.47867267
UK00,UK00,Wind Onshore,118446.74714841
UK00,UK00,Other Non RES,1287.23029044
UK00,UK00,Other RES,39828.006326580005
UK00,UK00,Wind Offshore,460693.89671207
UK00,UK00,Nuclear,25560.33446909
UK00,UK00H2R1,Solar,15029.59948306
UK00,UK00H2R1,Wind Onshore,40767.11993478
UK00,UK00H2R4,Solar,2338.98860978
UK00,UK00H2R4,Wind Onshore,3978.00894404
UK00,UK00H2R4,Wind Offshore,14341.2986747
UK00,UK00RETE,Solar,73577.2345281
UKNI,UKNI,Gas,1440.43397182
UKNI,UKNI,Hydro,49.34061239
UKNI,UKNI,Solar,207.60636854
UKNI,UKNI,Wind Onshore,3389.12958302
UKNI,UKNI,Other Non RES,74.06632704
UKNI,UKNI,Other RES,16880.83368479
UKNI,UKNI,Biofuels,75.23367606
UKNI,UKNI,Wind Offshore,14749.74147039
UKNI,UKNIH2R1,Solar,92.91932003000001
UKNI,UKNIH2R1,Wind Onshore,3403.4836074899995
UKNI,UKNIRETE,Solar,183.91028822
LUV1,LUV1,Hydro,405.54870523
ME00,ME00,Hydro,3129.59095732
ME00,ME00,Solar,6508.4254182
ME00,ME00,Wind Onshore,2347.85987086
ME00,ME00,Other RES,393.91128650999997
MK00,MK00,Hydro,2945.6308669299997
MK00,MK00,Solar,14452.43678205
MK00,MK00,Wind Onshore,587.37931499
MK00,MK00,Other RES,207.98329354
MK00,MK00RETE,Solar,55.94331702
NOM1,NOM1,Hydro,18713.78906869
NOM1,NOM1,Solar,77.13201706
NOM1,NOM1,Wind Onshore,14555.16513998
NOM1,NOM1,Other Non RES,160.43391918
DKKF,DKKF,Wind Offshore,1930.39226096
GR03,GR03,Solar,619.20765678
GR03,GR03,Wind Onshore,20078.430897140002
